office,name,nearest-city,public-name,kind,time-zone,latitude,longitude,unit,nation,state,county,bounding-office,active,aliases,long-name,map-label,type,published-latitude,published-longitude,horizontal-datum,elevation,vertical-datum,description
MVP,LockDam_05-TainterGate23,Winona,Lock and Dam 05 Tainter Gate 23,OUTLET,US/Central,44.1616,-91.8116,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGate23'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGate23'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGate23'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGate23'}]",Mississippi River Lock and Dam 05 Tainter Gate 23,Mississippi River Lock and Dam 05 Gate,Gate,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,TraverseWR_Dam-MainLake,Fergus Falls,"Mud Lake North of 670TH Street Near Wheaton, MN",SITE,US/Central,45.836055555556,-96.572944444444,ft,United States,MN,Traverse,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'TraverseWR_Dam-MainLake'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'WHRM5-MainLake'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00577-MainLake'}, {'name': 'Agency Aliases-USGS Station Number', 'value': '05049900'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'TraverseWR_Dam-MainLake'}, {'name': 'Agency Aliases-USGS Station Number', 'value': '05049995-MainLake'}]",White Rock Dam Main Lake Gage,White Rock Dam Main Lake Gage,,0.0,0.0,NAD83,899.9999999999999,LOCAL,"MUD LAKE NORTH OF 670TH STREET NEAR WHEATON, MN"
MVP,Highway75_Dam,Odessa,Highway 75 Dam,PROJECT,US/Central,45.248301,-96.29788,ft,United States,MN,Big Stone,MVP,True,"[{'name': 'RFC CHPS Aliases-Locations', 'value': 'ODAM5_CHPS'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'Highway75_Dam'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00581'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'Highway75_Dam'}]",Highway 75 Dam at Big Stone Lake and Whetstone River Project,Highway 75 Dam,Dam,0.0,0.0,NAD83,0.0,NGVD29,USACE Owned and Maintained
MVP,Baldhill_Dam-ServiceSpillway,Jamestown,Baldhill Dam Service Spillway,SITE,US/Central,47.0356524,-98.0813989,ft,United States,ND,Barnes,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'Baldhill_Dam-ServiceSpillway'}, {'name': 'Agency Aliases-NIDID', 'value': 'ND00309-ServiceSpillway'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'BLDN8-ServiceSpillway'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'Baldhill_Dam-ServiceSpillway'}, {'name': 'Agency Aliases-USGS Station Number', 'value': '05057500-ServiceSpillway'}]",,Baldhill Dam Service Spillway,,,,NAD83,0.0,NGVD29,
MVP,MissHW_Gull-SlideGate01,Brainerd,Gull Slide Gate 01,OUTLET,US/Central,46.4116,-94.3533,ft,United States,MN,Cass,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00596-SlideGate01'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'GLLM5-SlideGate01'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'MissHW_Gull-SlideGate01'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'MissHW_Gull-SlideGate01'}]",,Gull Lake Dam,,,,NAD83,1099.9999999999998,NGVD29,
MVP,LockDam_05-TainterGate25,Winona,Lock and Dam 05 Tainter Gate 25,OUTLET,US/Central,44.1616,-91.8116,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGate25'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGate25'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGate25'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGate25'}]",Mississippi River Lock and Dam 05 Tainter Gate 25,Mississippi River Lock and Dam 05 Gate,Gate,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,LockDam_05a-Tailwater,Winona,Lock and Dam 05a Tailwater,SITE,US/Central,44.085038,-91.667549,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05a-Tailwater'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00588-Tailwater'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05a-Tailwater'}, {'name': 'Agency Aliases-USGS Station Number', 'value': '05378490'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'WIDM5-Tailwater'}]",Mississippi River Lock and Dam 05a Tailwater,Mississippi River Lock and Dam 05a Tailwater,,0.0,0.0,NAD83,0.0,NAVD88,
MVP,LockDam_05-TainterGate27,Winona,Lock and Dam 05 Tainter Gate 27,OUTLET,US/Central,44.1616,-91.8116,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGate27'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGate27'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGate27'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGate27'}]",Mississippi River Lock and Dam 05 Tainter Gate 27,Mississippi River Lock and Dam 05 Gate,Gate,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,LockDam_05a-CP_LD05TW,Winona,Lock Dam 05a Ctrl Point,SITE,US/Central,44.0883,-91.6699,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00588-CP_LD05TW'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05a-CP_LD05TW'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05a-CP_LD05TW'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'WIDM5-CP_LD05TW'}]",,Mississippi River Lock and Dam 05a,,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,ZUMM5,Rochester,Zumbro River at Zumbro Falls,SITE,US/Central,44.2867,-92.4322,m,United States,MN,Wabasha,MVP,True,"[{'name': 'Agency Aliases-USGS Station Number', 'value': '05374000'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'ZUMM5'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'ZUMM5'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'ZUMM5'}]","Zumbro River at Zumbro Falls, MN",,DCP Gage,,,,247.272048,LOCAL,
MVP,MissHW_PineRiver-SlideGate04,Brainerd,Pine River Dam Slide Gate 04,OUTLET,US/Central,46.6683,-94.1116,m,United States,MN,Crow Wing,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'MissHW_PineRiver-SlideGate04'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00582-SlideGate04'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'MissHW_PineRiver-SlideGate04'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'CRLM5-SlideGate04'}]",,Pine River Dam at Cross Lake,,,,NAD83,365.76,NGVD29,
MVP,TraverseWR_Dam-TainterGate01,Fergus Falls,White Rock Dam Tainter Gate 01,OUTLET,US/Central,45.8616,-96.5716,m,United States,MN,Traverse,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'TraverseWR_Dam-TainterGate01'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'WHRM5-TainterGate01'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00577-TainterGate01'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'TraverseWR_Dam-TainterGate01'}, {'name': 'Agency Aliases-USGS Station Number', 'value': '05049995-TainterGate01'}]",,White Rock Dam Tainter Gate,,,,NAD83,274.32,LOCAL,
MVP,Highway75_Dam-LowFlow,Watertown,Highway 75 Dam Low Flow,OUTLET,US/Central,45.248536111111,-96.297127777778,ft,United States,MN,Big Stone,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'Highway75_Dam-LowFlow'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00581-LowFlow'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'Highway75_Dam-LowFlow'}, {'name': 'RFC CHPS Aliases-Locations', 'value': 'ODAM5_CHPS-LowFlow'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'ODAM5'}]",,Highway 75 Dam,,0.0,0.0,NAD83,0.0,NGVD29,
MVP,LFKM5S,Hibbing,Little Fork Snow,SITE,US/Central,48.39861,-93.56722,ft,United States,MN,Koochiching,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LFKM5S'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LFKM5S'}]",Little Fork Snow,Little Fork Snow,,,,,,,
MVP,LockDam_05-TainterGates,Winona,Lock and Dam 05 Tainter Gates,SITE,US/Central,44.1616,-91.8116,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGates'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGates'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGates'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGates'}]",Mississippi River Lock and Dam 05 Tainter Gates,Mississippi River Lock and Dam 05 Tainter Gates,Gate,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,LockDam_05a-RollerGate01,Winona,Lock and Dam 05a Roller Gate 01,OUTLET,US/Central,44.0883,-91.6699,m,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'WIDM5-RollerGate01'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05a-RollerGate01'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00588-RollerGate01'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05a-RollerGate01'}]",Mississippi River Lock and Dam 05a Roller Gate 01,Mississippi River Lock and Dam 05a Gate,Gate,0.0,0.0,NAD83,182.88,NAVD88,
MVP,MissHW_PineRiver-SlideGate02,Brainerd,Pine River Dam Slide Gate 02,OUTLET,US/Central,46.6683,-94.1116,ft,United States,MN,Crow Wing,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'MissHW_PineRiver-SlideGate02'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'MissHW_PineRiver-SlideGate02'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00582-SlideGate02'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'CRLM5-SlideGate02'}]",,Pine River Dam at Cross Lake,,,,NAD83,1199.9999999999998,NGVD29,
MVP,TraverseWR_Dam-TainterGate03,Fergus Falls,White Rock Dam Tainter Gate 03,OUTLET,US/Central,45.8616,-96.5716,ft,United States,MN,Traverse,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'TraverseWR_Dam-TainterGate03'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'WHRM5-TainterGate03'}, {'name': 'Agency Aliases-USGS Station Number', 'value': '05049995-TainterGate03'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00577-TainterGate03'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'TraverseWR_Dam-TainterGate03'}]",,White Rock Dam Tainter Gate,,,,NAD83,899.9999999999999,LOCAL,
MVP,LockDam_02-HydroTurbines,Hastings,Lock and Dam 02 Hydro Turbines,OUTLET,US/Central,44.7599,-92.8683,m,United States,MN,Dakota,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_02-HydroTurbines'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'HSTM5-HydroTurbines'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00594-HydroTurbines'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_02-HydroTurbines'}]",,Mississippi River Lock and Dam 02,,0.0,0.0,NAD83,182.88,NAVD88,
MVP,MissHW_PineRiver,Crosslake,Pine River Dam at Cross Lake,PROJECT,US/Central,46.6683,-94.1116,ft,United States,MN,Crow Wing,MVP,True,"[{'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'CRLM5'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'MissHW_PineRiver'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00582'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'MissHW_PineRiver'}]",Mississippi River Headwaters Pine River Dam at Cross Lake,Pine River Dam at Cross Lake,Dam,,,NAD83,1199.9999999999998,NGVD29,USACE Owned and Maintained
MVP,LockDam_02-TainterValves,Hastings,Lock and Dam 02  Tainter Valves,SITE,US/Central,44.7599,-92.8683,m,United States,MN,Dakota,MVP,True,"[{'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'HSTM5-TainterValves'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_02-TainterValves'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00594-TainterValves'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_02-TainterValves'}]",,Mississippi River Lock and Dam 02,,0.0,0.0,NAD83,182.88,NAVD88,
MVP,LockDam_05-TainterGate13,Winona,Lock and Dam 05 Tainter Gate 13,OUTLET,US/Central,44.1616,-91.8116,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGate13'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGate13'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGate13'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGate13'}]",Mississippi River Lock and Dam 05 Tainter Gate 13,Mississippi River Lock and Dam 05 Gate,Gate,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,MissHW_Gull-Lake,Brainerd,Gull Lake near Brainerd,SITE,US/Central,46.410931,-94.359777,m,United States,MN,Cass,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'MissHW_Gull-Lake'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'GLLM5-Lake'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'GLKM5'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00596-Lake'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'MissHW_Gull-Lake'}]",,Gull Lake Dam,,,,NAD83,0.0,NGVD29,
MVP,MissHW_Gull-Tailwater,Brainerd,Gull Lake Dam Tailwater,SITE,US/Central,46.410869,-94.353622,ft,United States,MN,Cass,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00596-Tailwater'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'MissHW_Gull-Tailwater'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'MissHW_Gull-Tailwater'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'GLLM5-Tailwater'}]",,Gull Lake Dam,,,,NAD83,0.0,NGVD29,
MVP,LockDam_05-TainterGate15,Winona,Lock and Dam 05 Tainter Gate 15,OUTLET,US/Central,44.1616,-91.8116,m,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGate15'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGate15'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGate15'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGate15'}]",Mississippi River Lock and Dam 05 Tainter Gate 15,Mississippi River Lock and Dam 05 Gate,Gate,0.0,0.0,NAD83,182.88,NAVD88,
MVP,MissHW_Gull-SlideGate03,Brainerd,Gull Slide Gate 03,OUTLET,US/Central,46.4116,-94.3533,ft,United States,MN,Cass,MVP,True,"[{'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'GLLM5-SlideGate03'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'MissHW_Gull-SlideGate03'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'MissHW_Gull-SlideGate03'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00596-SlideGate03'}]",,Gull Lake Dam,,,,NAD83,1099.9999999999998,NGVD29,
MVP,LockDam_05-TainterGate17,Winona,Lock and Dam 05 Tainter Gate 17,OUTLET,US/Central,44.1616,-91.8116,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGate17'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGate17'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGate17'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGate17'}]",Mississippi River Lock and Dam 05 Tainter Gate 17,Mississippi River Lock and Dam 05 Gate,Gate,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,Highway75_Dam-LowFlow-Tailwater,Watertown,Highway 75 Dam Low Flow Tailwater,SITE,US/Central,45.2483,-96.2916,ft,United States,MN,Big Stone,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'Highway75_Dam-LowFlow-Tailwater'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00581-LowFlow-Tailwater'}, {'name': 'RFC CHPS Aliases-Locations', 'value': 'ODAM5_CHPS-LowFlow-Tailwater'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'Highway75_Dam-LowFlow-Tailwater'}]",,Highway 75 Dam,,0.0,0.0,NAD83,0.0,NGVD29,
MVP,LockDam_05-TainterGate19,Winona,Lock and Dam 05 Tainter Gate 19,OUTLET,US/Central,44.1616,-91.8116,m,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGate19'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGate19'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGate19'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGate19'}]",Mississippi River Lock and Dam 05 Tainter Gate 19,Mississippi River Lock and Dam 05 Gate,Gate,0.0,0.0,NAD83,182.88,NAVD88,
MVP,DAWM5,Marshall,W Br Lac Qui Parle nr Dawson,SITE,US/Central,44.9297,-96.0514,ft,United States,MN,Lac Qui Parle,MVP,True,"[{'name': 'Agency Aliases-MNDNR', 'value': '24059001'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'DAWM5'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'DAWM5'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'DAWM5'}]","West Branch Lac Qui Parle River near Dawson, MN",,DCP Gage,,,,,,Owner is MNDNR
MVP,Highway75_Dam-Tailwater,Watertown,Highway 75 Dam Tailwater,SITE,US/Central,45.2483,-96.2916,ft,United States,MN,Big Stone,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00581-Tailwater'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'Highway75_Dam-Tailwater'}, {'name': 'RFC CHPS Aliases-Locations', 'value': 'ODAM5_CHPS-Tailwater'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'Highway75_Dam-Tailwater'}]",,Highway 75 Dam,,0.0,0.0,NAD83,0.0,NGVD29,
MVP,MissHW_Gull-SlideGate05,Brainerd,Gull Slide Gate 05,OUTLET,US/Central,46.4116,-94.3533,m,United States,MN,Cass,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'MissHW_Gull-SlideGate05'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'GLLM5-SlideGate05'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'MissHW_Gull-SlideGate05'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00596-SlideGate05'}]",,Gull Lake Dam,,,,NAD83,335.28,NGVD29,
MVP,LockDam_05-TainterGate21,Winona,Lock and Dam 05 Tainter Gate 21,OUTLET,US/Central,44.1616,-91.8116,m,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGate21'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGate21'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGate21'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGate21'}]",Mississippi River Lock and Dam 05 Tainter Gate 21,Mississippi River Lock and Dam 05 Gate,Gate,0.0,0.0,NAD83,182.88,NAVD88,
MVP,LockDam_02-TainterGate13,Cottage Grove,Lock and Dam 02 Tainter Gate 13,OUTLET,US/Central,44.7599,-92.8683,m,United States,MN,Dakota,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_02-TainterGate13'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00594-TainterGate13'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'HSTM5-TainterGate13'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_02-TainterGate13'}]",,Mississippi River Lock and Dam 02,,0.0,0.0,NAD83,182.88,NAVD88,
MVP,LockDam_05-TainterGate32,Winona,Lock and Dam 05 Tainter Gate 32,OUTLET,US/Central,44.1616,-91.8116,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGate32'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGate32'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGate32'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGate32'}]",Mississippi River Lock and Dam 05 Tainter Gate 32,Mississippi River Lock and Dam 05,,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,Baldhill_Dam-FishPondSiphon,Jamestown,Baldhill Dam Fish Pond Outlet,OUTLET,US/Central,47.033886,-98.0771,m,United States,ND,Barnes,MVP,True,"[{'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'Baldhill_Dam-FishPondSiphon'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'BLDN8-FishPondSiphon'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'Baldhill_Dam-FishPondSiphon'}, {'name': 'Agency Aliases-USGS Station Number', 'value': '05057500-FishPondSiphon'}, {'name': 'Agency Aliases-NIDID', 'value': 'ND00309-FishPondSiphon'}]",,Baldhill Dam Fish Pond Outlet,,0.0,0.0,NAD83,0.0,NGVD29,
MVP,LockDam_05-TainterGate33,Winona,Lock and Dam 05 Tainter Gate 33,OUTLET,US/Central,44.1616,-91.8116,ft,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGate33'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGate33'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGate33'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGate33'}]",Mississippi River Lock and Dam 05 Tainter Gate 33,Mississippi River Lock and Dam 05,,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,LockDam_02-TainterGate15,Hastings,Lock and Dam 02 Tainter Gate 15,OUTLET,US/Central,44.7599,-92.8683,ft,United States,MN,Dakota,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00594-TainterGate15'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_02-TainterGate15'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_02-TainterGate15'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'HSTM5-TainterGate15'}]",,Mississippi River Lock and Dam 02,,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,Baldhill_Dam-Tailwater,Valley City,Baldhill Dam Tailwater,SITE,US/Central,47.032919,-98.083911,m,United States,ND,Barnes,MVP,True,"[{'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'BLDN8-Tailwater'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'Baldhill_Dam-Tailwater'}, {'name': 'Agency Aliases-USGS Station Number', 'value': '05057500-Tailwater'}, {'name': 'Agency Aliases-NIDID', 'value': 'ND00309-Tailwater'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'BHTN8'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'Baldhill_Dam-Tailwater'}, {'name': 'Agency Aliases-USGS Station Number', 'value': '05058000'}]",Baldhill Dam Tailwater,Baldhill Dam Tailwater,,0.0,0.0,NAD83,365.76,NGVD29,
MVP,LockDam_02-TainterGate17,Hastings,Lock and Dam 02 Tainter Gate 17,OUTLET,US/Central,44.7599,-92.8683,ft,United States,MN,Dakota,MVP,True,"[{'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_02-TainterGate17'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_02-TainterGate17'}, {'name': 'Agency Aliases-NIDID', 'value': 'MN00594-TainterGate17'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'HSTM5-TainterGate17'}]",,Mississippi River Lock and Dam 02,,0.0,0.0,NAD83,599.9999999999999,NAVD88,
MVP,LockDam_05-TainterGate34,Winona,Lock and Dam 05 Tainter Gate 34,OUTLET,US/Central,44.1616,-91.8116,m,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGate34'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGate34'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGate34'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGate34'}]",Mississippi River Lock and Dam 05 Tainter Gate 34,Mississippi River Lock and Dam 05,,0.0,0.0,NAD83,182.88,NAVD88,
MVP,LockDam_05-TainterGate29,Winona,Lock and Dam 05 Tainter Gate 29,OUTLET,US/Central,44.1616,-91.8116,m,United States,WI,Buffalo,MVP,True,"[{'name': 'Agency Aliases-NIDID', 'value': 'MN00589-TainterGate29'}, {'name': 'Agency Aliases-NWS Handbook 5 ID', 'value': 'MSCM5-TainterGate29'}, {'name': 'Agency Aliases-CWMS Standard Naming', 'value': 'LockDam_05-TainterGate29'}, {'name': 'Agency Aliases-CWMS Legacy Naming', 'value': 'LockDam_05-TainterGate29'}]",Mississippi River Lock and Dam 05 Tainter Gate 29,Mississippi River Lock and Dam 05,,0.0,0.0,NAD83,182.88,NAVD88,
